LESLIE 1 4 1 1280 2 0
CLARA 9 8 1 2945 1 0
LUCILLE 3 9 1 4093 1 0
JAMIE 6 6 2 1475 3 0
JOANNE 4 6 3 1287 3 0
ELEANOR 1 1 1 1331 2 0
VALERIE 2 9 1 1584 2 0
DANIELLE 7 10 3 4538 1 0
MEGAN 9 2 2 3163 3 0
ALICIA 6 10 1 1412 2 0
SUZANNE 4 7 2 4115 1 0
MICHELE 10 5 1 3271 2 0
GAIL 9 4 1 1184 2 0
BERTHA 4 5 3 3598 3 0
DARLENE 5 1 1 1978 1 0
VERONICA 2 2 2 3643 1 0
JILL 2 7 1 3451 3 0
ERIN 8 10 1 2779 2 0
GERALDINE 9 10 2 4619 2 0
LAUREN 8 2 2 1378 1 0
CATHY 10 1 3 4200 2 0
JOANN 3 8 2 2953 1 0
LORRAINE 5 2 2 3476 2 0
LYNN 9 10 1 4804 3 0
SALLY 10 6 3 4491 3 0
REGINA 9 7 2 1996 1 0
ERICA 7 1 3 1820 1 0
BEATRICE 2 2 1 2732 2 0
DOLORES 6 6 3 1351 1 0
BERNICE 7 8 2 2135 3 0
AUDREY 10 3 3 3292 2 0
YVONNE 2 7 1 3374 3 0
ANNETTE 2 6 1 4749 3 0
JUNE 10 1 3 3518 3 0
SAMANTHA 4 7 3 1454 1 0
MARION 4 4 1 2724 2 0
DANA 10 5 2 3287 2 0
STACY 6 4 3 2613 2 0
ANA 7 1 3 1733 3 0
RENEE 3 1 1 4569 2 0
IDA 6 9 2 3957 1 0
VIVIAN 6 10 2 1149 1 0
ROBERTA 5 6 1 3007 3 0
HOLLY 1 10 1 3465 2 0
BRITTANY 9 1 1 2535 3 0
MELANIE 5 10 2 3615 1 0
LORETTA 7 10 1 3897 3 0
YOLANDA 4 10 1 3016 2 0
JEANETTE 5 3 2 1068 2 0
LAURIE 3 3 2 2745 2 0
KATIE 3 4 2 4258 3 0
KRISTEN 6 10 1 1537 2 0
VANESSA 1 3 2 4377 2 0
ALMA 3 2 1 1433 3 0
SUE 8 5 1 3378 3 0
ELSIE 4 2 1 3010 2 0
BETH 5 8 1 4526 3 0
JEANNE 6 9 1 2247 2 0
VICKI 6 3 2 2619 3 0
CARLA 3 1 2 2454 2 0
TARA 6 3 1 2373 2 0
ROSEMARY 2 4 1 3719 2 0
EILEEN 2 5 1 4927 2 0
TERRI 8 10 3 3026 1 0
GERTRUDE 10 8 3 4875 1 0
LUCY 5 7 1 2270 1 0
TONYA 2 8 2 3108 3 0
ELLA 7 4 2 4596 2 0
STACEY 3 4 1 1268 2 0
WILMA 5 10 1 1748 2 0
GINA 7 9 1 1893 3 0
KRISTIN 1 8 1 4775 2 0
JESSIE 3 8 2 2602 1 0
NATALIE 6 7 2 4635 2 0
AGNES 4 5 1 1259 1 0
VERA 1 6 1 2636 3 0
WILLIE 6 10 3 3941 2 0
CHARLENE 9 4 2 3535 3 0
BESSIE 4 9 3 2299 3 0
DELORES 8 8 3 2069 2 0
MELINDA 3 9 2 1089 2 0
PEARL 3 4 1 4382 1 0
ARLENE 7 2 2 1905 3 0
MAUREEN 10 6 2 1363 3 0
COLLEEN 5 2 1 3436 2 0
ALLISON 9 7 3 3818 3 0
TAMARA 4 3 3 2477 1 0
JOY 3 9 2 2995 2 0
GEORGIA 3 3 2 1118 3 0
CONSTANCE 3 2 3 2955 1 0
LILLIE 10 7 3 3052 1 0
CLAUDIA 4 1 2 3300 3 0
JACKIE 5 1 2 3470 1 0
MARCIA 3 1 1 1209 2 0
TANYA 6 6 2 4570 2 0
NELLIE 3 5 1 1883 2 0
MINNIE 1 8 3 1858 3 0
MARLENE 8 9 1 1482 3 0
HEIDI 4 6 2 3622 2 0
GLENDA 7 2 1 4250 2 0
LYDIA 10 7 2 3750 1 0
VIOLA 6 8 1 1305 1 0
COURTNEY 3 9 2 4055 2 0
MARIAN 5 3 2 3534 2 0
STELLA 8 3 3 2176 1 0
CAROLINE 7 10 2 1544 1 0
DORA 4 7 3 1981 1 0
JO 8 3 2 1111 2 0
VICKIE 2 5 3 2051 2 0
MATTIE 6 4 2 2950 2 0
TERRY 10 8 1 4041 1 0
MAXINE 7 10 2 1677 2 0
IRMA 10 3 1 3971 3 0
MABEL 7 1 1 4948 1 0
MARSHA 5 3 1 4481 2 0
MYRTLE 3 4 2 3776 3 0
LENA 9 6 1 2184 2 0
CHRISTY 3 4 1 2148 3 0
DEANNA 9 8 2 3151 3 0
PATSY 3 7 1 1856 3 0
HILDA 9 3 2 1061 2 0
GWENDOLYN 4 5 3 3458 3 0
JENNIE 10 6 1 4505 3 0
NORA 9 5 3 2206 1 0
MARGIE 3 4 1 3658 1 0
NINA 8 1 1 1751 2 0
CASSANDRA 9 6 2 2774 1 0
LEAH 8 7 3 2387 3 0
PENNY 9 2 2 1176 1 0
KAY 1 10 1 2923 3 0
PRISCILLA 3 7 1 1502 1 0
NAOMI 6 4 2 4831 2 0
CAROLE 7 2 1 4758 1 0
BRANDY 2 4 1 3723 1 0
OLGA 4 1 3 4674 3 0
BILLIE 6 3 1 3123 2 0
DIANNE 10 1 2 4417 3 0
TRACEY 5 9 2 3339 2 0
LEONA 4 1 2 1598 2 0
JENNY 9 6 1 2899 3 0
FELICIA 10 4 3 3784 3 0
SONIA 7 2 3 1324 1 0
MIRIAM 9 4 1 2603 1 0
VELMA 10 9 3 1846 2 0
BECKY 8 1 1 4056 1 0
BOBBIE 5 5 2 3489 3 0
VIOLET 9 6 3 1914 3 0
KRISTINA 9 8 2 3375 2 0
TONI 9 1 2 2325 2 0
MISTY 10 2 1 4335 3 0
MAE 1 5 2 2398 1 0
SHELLY 3 9 1 1521 3 0
DAISY 8 6 1 2730 3 0
RAMONA 3 7 3 1043 2 0
SHERRI 4 7 1 1672 3 0
ERIKA 10 3 2 1325 3 0
KATRINA 10 4 3 4226 2 0
CLAIRE 7 9 2 1128 1 0
LINDSEY 2 8 2 1016 2 0
LINDSAY 3 6 1 3807 1 0
GENEVA 9 3 2 4503 2 0
GUADALUPE 6 3 2 2920 2 0
BELINDA 8 7 1 4402 1 0
MARGARITA 1 6 3 1930 3 0
SHERYL 8 9 1 4746 3 0
CORA 5 1 2 2385 2 0
FAYE 5 9 3 4367 3 0
ADA 3 3 3 4353 2 0
NATASHA 9 3 1 1109 2 0
SABRINA 4 5 3 4204 1 0
ISABEL 3 9 2 1077 2 0
MARGUERITE 5 6 3 2759 3 0
HATTIE 2 5 1 3261 2 0
HARRIET 7 4 2 3530 2 0
MOLLY 4 1 1 2697 1 0
CECILIA 3 10 1 1880 3 0
KRISTI 6 4 1 3274 3 0
BRANDI 1 5 2 4079 3 0
BLANCHE 6 2 1 4515 1 0
SANDY 4 10 1 4745 1 0
ROSIE 2 2 1 1371 3 0
JOANNA 6 4 3 2931 3 0
IRIS 6 9 2 2915 1 0
EUNICE 3 3 3 2445 1 0
ANGIE 2 1 1 3158 2 0
INEZ 7 3 3 1094 2 0
LYNDA 1 6 2 1794 2 0
MADELINE 3 4 2 2489 3 0
AMELIA 4 8 1 2429 3 0
ALBERTA 6 8 2 1299 3 0
GENEVIEVE 6 9 3 1707 3 0
MONIQUE 7 2 1 3018 1 0
JODI 2 9 3 1095 1 0
JANIE 9 8 2 1288 3 0
MAGGIE 5 10 1 2219 3 0
KAYLA 7 10 1 4356 1 0
SONYA 1 3 1 3981 2 0
JAN 5 7 3 2549 3 0
LEE 4 9 3 3910 3 0
KRISTINE 8 5 3 2398 3 0
CANDACE 7 9 3 4994 1 0
FANNIE 5 3 3 2419 2 0
MARYANN 4 1 1 2700 1 0
OPAL 4 7 1 3132 3 0
ALISON 4 2 3 2408 1 0
YVETTE 4 3 3 3078 2 0
MELODY 6 6 2 1195 3 0
LUZ 1 5 1 3452 1 0
SUSIE 1 5 3 2209 1 0
OLIVIA 10 5 2 3813 2 0
FLORA 9 1 2 4838 2 0
SHELLEY 7 8 3 4917 3 0
KRISTY 10 3 3 4035 2 0
MAMIE 7 5 2 3896 1 0
LULA 8 8 2 1862 1 0
LOLA 4 10 2 1757 2 0
VERNA 2 10 2 2959 2 0
BEULAH 4 5 1 4483 1 0
ANTOINETTE 7 1 2 2191 3 0
CANDICE 4 4 1 1513 3 0
JUANA 3 5 3 1795 3 0
JEANNETTE 8 9 2 4866 3 0
PAM 6 3 2 3414 2 0
KELLI 8 7 1 1721 3 0
HANNAH 10 4 3 1326 2 0
WHITNEY 6 10 1 2869 3 0
BRIDGET 4 10 3 3697 3 0
KARLA 1 2 2 1365 2 0
CELIA 6 7 3 1924 3 0
LATOYA 1 7 1 2110 2 0
PATTY 10 5 3 2543 2 0
SHELIA 8 4 2 1266 3 0
GAYLE 2 1 1 2866 1 0
DELLA 2 6 2 2984 1 0
VICKY 6 2 3 2057 1 0
LYNNE 4 6 2 4442 1 0
SHERI 6 1 2 1587 2 0
MARIANNE 10 9 3 3657 3 0
KARA 10 10 3 3896 1 0
JACQUELYN 3 4 2 1066 1 0
ERMA 9 3 3 2564 3 0
BLANCA 4 6 2 4810 2 0
MYRA 9 5 2 4745 1 0
LETICIA 7 6 3 2908 1 0
PAT 10 2 2 2068 2 0
KRISTA 2 3 2 3367 2 0
ROXANNE 6 9 2 4558 1 0
ANGELICA 4 2 3 2344 2 0
JOHNNIE 1 7 3 4639 2 0
ROBYN 8 10 2 1106 3 0
FRANCIS 7 5 3 4727 2 0
ADRIENNE 4 6 2 2662 1 0
ROSALIE 3 9 3 1821 1 0
ALEXANDRA 8 5 1 1532 2 0
BROOKE 4 9 3 3168 1 0
BETHANY 7 9 2 2455 1 0
SADIE 2 7 2 4694 1 0
BERNADETTE 9 10 3 2294 3 0
TRACI 6 6 3 2123 3 0
JODY 2 3 1 4196 1 0
KENDRA 9 5 1 3545 3 0
JASMINE 5 8 3 1908 3 0
NICHOLE 6 9 2 3665 1 0
RACHAEL 6 9 3 1030 2 0
CHELSEA 2 1 1 2636 2 0
MABLE 7 1 3 3923 2 0
ERNESTINE 7 3 3 2517 1 0
MURIEL 4 3 2 3560 1 0
MARCELLA 10 1 1 2662 2 0
ELENA 8 9 3 3292 2 0
KRYSTAL 1 6 1 1530 1 0
ANGELINA 7 5 2 4521 1 0
NADINE 9 3 1 4859 3 0
KARI 4 6 3 4680 3 0
ESTELLE 5 4 3 4949 2 0
DIANNA 5 9 2 4646 3 0
PAULETTE 6 10 1 2423 3 0
LORA 1 1 1 3814 1 0
MONA 5 5 1 3717 2 0
DOREEN 4 9 3 2231 1 0
ROSEMARIE 8 10 3 3054 1 0
ANGEL 5 7 1 2651 2 0
DESIREE 8 3 2 4577 2 0
ANTONIA 4 10 2 3415 3 0
HOPE 10 4 1 3506 3 0
GINGER 4 1 3 1481 3 0
JANIS 7 2 1 2162 1 0
BETSY 1 4 3 4586 3 0
CHRISTIE 2 8 1 3046 1 0
FREDA 4 9 1 3987 1 0
MERCEDES 7 5 1 1795 1 0
MEREDITH 4 3 1 4538 3 0
LYNETTE 10 5 2 3315 1 0
TERI 3 7 2 1887 1 0
CRISTINA 1 7 2 3606 1 0
EULA 10 3 1 4898 2 0
LEIGH 6 4 2 2873 2 0
MEGHAN 1 8 3 1052 3 0
SOPHIA 10 4 1 2296 3 0
ELOISE 7 8 2 1806 1 0
ROCHELLE 7 3 2 1767 1 0
GRETCHEN 4 1 1 4485 3 0
CECELIA 7 10 2 1751 3 0
RAQUEL 8 2 3 2754 3 0
HENRIETTA 5 4 3 1038 1 0
ALYSSA 8 2 2 4358 2 0
JANA 9 10 2 1170 2 0
KELLEY 7 9 1 2810 2 0
GWEN 9 9 2 1554 2 0
KERRY 3 1 3 3422 3 0
JENNA 3 2 2 3281 3 0
TRICIA 5 6 1 3505 3 0
LAVERNE 10 6 3 2179 2 0
OLIVE 6 9 1 4294 2 0
ALEXIS 1 6 2 3926 2 0
TASHA 6 6 1 1701 3 0
SILVIA 1 10 2 4586 2 0
ELVIRA 4 6 3 4465 2 0
CASEY 4 9 1 3284 3 0
DELIA 10 4 2 4314 1 0
SOPHIE 4 4 3 2119 1 0
KATE 4 10 1 3092 3 0
PATTI 8 9 3 3391 1 0
LORENA 5 1 1 2526 1 0
KELLIE 2 5 1 3674 3 0
SONJA 4 9 2 3399 1 0
LILA 6 9 2 4388 3 0
LANA 1 3 3 2605 2 0
DARLA 3 4 2 2496 2 0
MAY 4 4 2 3979 3 0
MINDY 3 2 2 3386 1 0
ESSIE 10 10 1 3254 3 0
MANDY 5 10 1 3008 1 0
LORENE 6 9 3 4846 3 0
ELSA 2 4 2 1144 3 0
JOSEFINA 7 10 3 4764 2 0
JEANNIE 9 5 3 1862 3 0
MIRANDA 10 2 2 4268 1 0
DIXIE 1 5 1 3208 1 0
LUCIA 9 1 3 3296 1 0
MARTA 3 6 3 4655 2 0
FAITH 10 1 3 3480 2 0
LELA 1 2 3 3355 3 0
JOHANNA 1 7 1 1855 3 0
SHARI 9 4 3 3110 3 0
CAMILLE 2 3 3 3771 2 0
TAMI 7 7 2 4575 1 0
SHAWNA 2 7 1 1432 2 0
ELISA 6 2 3 3534 2 0
EBONY 6 4 1 1948 2 0
MELBA 2 4 1 4814 1 0
ORA 3 1 3 4209 3 0
NETTIE 10 3 2 4768 3 0
TABITHA 8 9 3 1313 1 0
OLLIE 8 9 2 2600 1 0
JAIME 4 2 3 4281 2 0
WINIFRED 1 10 1 1335 1 0
KRISTIE 10 3 1 1204 2 0
MARINA 9 2 1 4964 3 0
ALISHA 2 3 3 1488 1 0
AIMEE 7 7 3 4777 2 0
RENA 1 1 1 1032 3 0
MYRNA 8 10 1 4322 3 0
MARLA 4 9 3 2885 1 0
TAMMIE 4 2 2 3225 1 0
LATASHA 9 9 3 1853 1 0
BONITA 3 8 1 2756 2 0
PATRICE 2 8 1 1152 3 0
RONDA 7 5 1 1514 3 0
SHERRIE 3 7 3 2626 1 0
ADDIE 8 10 2 1406 1 0
FRANCINE 5 4 3 2914 2 0
DELORIS 3 3 2 3190 1 0
STACIE 6 4 1 3451 2 0
ADRIANA 3 2 3 4203 3 0
CHERI 7 3 1 1801 3 0
SHELBY 10 4 3 4831 2 0
ABIGAIL 2 6 3 3843 2 0
CELESTE 4 10 3 4098 2 0
JEWEL 8 7 1 2967 3 0
CARA 2 10 2 3557 1 0
ADELE 9 10 1 3730 1 0
REBEKAH 4 1 3 3496 2 0
LUCINDA 2 2 1 2132 3 0
DORTHY 4 9 1 2201 3 0
CHRIS 4 1 1 1378 1 0
EFFIE 1 10 1 3654 1 0
TRINA 8 6 3 4371 3 0
REBA 9 1 2 4977 3 0
SHAWN 5 2 3 2702 3 0
SALLIE 5 1 2 4446 1 0
AURORA 3 6 2 4018 2 0
LENORA 7 4 1 1340 1 0
ETTA 8 10 1 3867 1 0
LOTTIE 10 8 3 1722 3 0
KERRI 9 8 2 1670 3 0
TRISHA 1 7 1 1528 3 0
NIKKI 7 9 3 3932 3 0
ESTELLA 6 10 2 1029 3 0
FRANCISCA 8 2 2 1046 3 0
JOSIE 3 7 1 1762 2 0
TRACIE 9 8 1 1904 3 0
MARISSA 4 10 3 2653 1 0
KARIN 1 10 1 1989 3 0
BRITTNEY 9 6 2 3821 1 0
JANELLE 10 5 1 2670 2 0
LOURDES 7 5 1 1321 1 0
LAUREL 1 10 1 3926 1 0
HELENE 9 2 1 1911 3 0
FERN 5 3 2 1988 3 0
ELVA 1 9 2 4615 2 0
CORINNE 5 7 3 3883 3 0
KELSEY 10 6 2 2903 1 0
INA 7 3 3 3323 2 0
BETTIE 2 1 1 1769 1 0
ELISABETH 6 1 3 1549 3 0
AIDA 2 1 3 1978 1 0
CAITLIN 10 10 3 2271 3 0
INGRID 7 2 1 4865 2 0
IVA 7 9 1 1811 1 0
EUGENIA 4 3 3 4784 3 0
CHRISTA 2 4 3 3933 3 0
GOLDIE 4 5 3 2873 3 0
CASSIE 9 10 2 2428 3 0
MAUDE 9 7 2 4002 1 0
JENIFER 3 9 3 3629 1 0
THERESE 6 2 3 4744 1 0
FRANKIE 7 7 3 1791 3 0
DENA 2 8 2 4231 3 0
LORNA 6 10 1 4145 2 0
JANETTE 6 10 3 2561 2 0
LATONYA 10 7 3 3013 1 0
CANDY 9 1 3 3959 1 0
MORGAN 6 8 3 2366 2 0
CONSUELO 6 4 1 4685 3 0
TAMIKA 3 7 1 4532 3 0
ROSETTA 9 4 1 2718 3 0
DEBORA 4 8 1 3419 1 0
CHERIE 2 2 1 1596 1 0
POLLY 10 7 2 2414 2 0
DINA 4 2 3 2805 1 0
JEWELL 4 9 2 3783 2 0
FAY 10 5 3 3096 1 0
JILLIAN 9 1 3 2971 3 0
DOROTHEA 8 9 3 2253 3 0
NELL 8 4 3 1343 3 0
TRUDY 6 9 1 3930 2 0
ESPERANZA 8 1 2 3524 3 0
PATRICA 2 5 3 2316 2 0
KIMBERLEY 9 1 1 4768 2 0
SHANNA 9 10 3 1856 2 0
HELENA 6 1 1 3137 1 0
CAROLINA 2 1 2 3677 3 0
CLEO 5 6 2 2345 3 0
STEFANIE 7 4 1 2751 2 0
ROSARIO 6 1 2 4086 2 0
OLA 3 1 1 1090 1 0
JANINE 9 9 3 4484 2 0
MOLLIE 7 9 2 4629 3 0
LUPE 9 3 3 2648 3 0
ALISA 4 1 1 4685 1 0
LOU 5 1 1 4198 3 0
MARIBEL 8 3 1 1953 2 0
SUSANNE 2 7 2 2613 2 0
BETTE 8 5 3 2416 2 0
SUSANA 1 4 3 1300 3 0
ELISE 7 8 3 4246 1 0
CECILE 9 3 3 3764 2 0
ISABELLE 9 3 3 3089 3 0
LESLEY 10 7 1 2313 3 0
JOCELYN 3 2 2 4078 2 0
PAIGE 1 8 3 1819 1 0
JONI 5 3 1 4321 3 0
RACHELLE 2 1 2 2293 1 0
LEOLA 8 7 1 3515 2 0
DAPHNE 8 6 2 2703 1 0
ALTA 10 5 3 1326 1 0
ESTER 9 2 1 4583 3 0
PETRA 7 6 2 3043 2 0
GRACIELA 8 3 2 1185 3 0
IMOGENE 6 10 1 1782 2 0
JOLENE 7 2 3 1901 2 0
KEISHA 9 4 1 1261 1 0
LACEY 10 2 2 4262 2 0
GLENNA 9 2 2 1311 1 0
GABRIELA 5 9 1 1562 3 0
KERI 8 4 1 1974 1 0
URSULA 3 7 2 1191 1 0
LIZZIE 1 6 2 2661 1 0
KIRSTEN 2 1 3 1162 1 0
SHANA 8 9 1 2856 3 0
ADELINE 8 4 1 4090 1 0
MAYRA 2 4 2 2675 2 0
JAYNE 2 10 2 2434 1 0
JACLYN 9 8 2 4429 1 0
GRACIE 4 8 2 1775 3 0
SONDRA 2 8 1 3957 2 0
CARMELA 10 10 3 3483 2 0
MARISA 4 3 1 3392 1 0
ROSALIND 3 6 1 1360 2 0
CHARITY 5 4 1 2572 1 0
TONIA 3 5 3 2911 3 0
BEATRIZ 8 3 3 2277 2 0
MARISOL 2 7 3 1218 3 0
CLARICE 8 1 1 1155 1 0
JEANINE 4 5 1 2836 1 0
SHEENA 5 5 1 3161 2 0
ANGELINE 3 8 1 4305 1 0
FRIEDA 5 5 2 3042 1 0
LILY 5 8 3 4473 1 0
ROBBIE 9 8 3 2796 3 0
SHAUNA 5 1 1 1259 1 0
MILLIE 7 2 2 4065 2 0
CLAUDETTE 2 4 1 3726 2 0
CATHLEEN 8 1 1 1326 2 0
ANGELIA 1 3 3 1386 2 0
GABRIELLE 3 2 2 3614 1 0
AUTUMN 8 2 3 4313 2 0
KATHARINE 6 4 1 1671 3 0
SUMMER 9 8 3 2775 2 0
JODIE 3 10 1 3282 1 0
STACI 10 2 2 3877 3 0
LEA 9 8 3 1291 3 0
CHRISTI 2 8 3 2413 3 0
JIMMIE 6 8 2 1792 3 0
JUSTINE 8 4 2 2605 1 0
ELMA 4 6 2 4141 3 0
LUELLA 1 10 2 4795 3 0
MARGRET 10 2 2 3599 3 0
DOMINIQUE 3 3 1 4249 3 0
SOCORRO 8 6 2 2259 2 0
RENE 3 5 1 4206 1 0
MARTINA 6 9 3 4313 3 0
MARGO 6 7 3 1415 3 0
MAVIS 8 3 2 3402 3 0
CALLIE 10 8 1 2062 1 0
BOBBI 5 6 2 3588 2 0
MARITZA 1 4 2 1294 2 0
LUCILE 2 8 2 1402 1 0
LEANNE 5 9 3 4679 1 0
JEANNINE 8 7 2 4593 3 0
DEANA 10 3 2 4318 1 0
AILEEN 3 10 3 4573 1 0
LORIE 6 7 3 3306 2 0
LADONNA 7 3 2 4435 1 0
WILLA 8 2 1 2860 2 0
MANUELA 5 2 3 3308 1 0
GALE 5 10 1 4084 3 0
SELMA 4 1 3 4483 2 0
DOLLY 2 2 1 3500 2 0
SYBIL 2 5 2 4058 1 0
ABBY 8 10 1 1935 2 0
LARA 1 2 3 1713 1 0
DALE 2 3 2 3871 3 0
IVY 2 2 3 3268 3 0
DEE 6 1 1 3896 2 0
WINNIE 3 7 2 4828 2 0
MARCY 5 3 1 1871 1 0
LUISA 6 7 2 1705 1 0
JERI 10 7 3 2496 2 0
MAGDALENA 3 1 3 4708 3 0
OFELIA 1 7 2 3959 2 0
MEAGAN 7 7 2 1526 1 0
AUDRA 6 4 3 1942 1 0
MATILDA 7 4 1 4960 1 0
LEILA 10 9 3 3432 2 0
CORNELIA 9 1 2 4516 3 0
BIANCA 6 5 1 4165 1 0
SIMONE 8 1 1 4556 3 0
BETTYE 3 9 1 1033 3 0
RANDI 6 9 3 2150 1 0
VIRGIE 10 4 1 2713 1 0
LATISHA 1 3 1 3140 2 0
BARBRA 10 7 2 1599 2 0
GEORGINA 6 10 3 2685 2 0
ELIZA 7 4 1 3719 1 0
LEANN 10 4 3 4823 3 0
BRIDGETTE 2 1 2 2637 2 0
RHODA 2 3 1 2543 1 0
HALEY 7 3 2 2989 3 0
ADELA 8 1 1 1781 1 0
NOLA 6 8 2 3901 1 0
BERNADINE 7 6 3 4886 2 0
FLOSSIE 3 3 1 1367 1 0
ILA 1 2 2 4298 2 0
GRETA 2 6 1 2175 1 0
RUTHIE 5 6 1 1277 3 0
NELDA 3 5 2 4035 1 0
MINERVA 3 6 1 4847 2 0
LILLY 5 5 3 2032 2 0
TERRIE 4 5 3 1128 2 0
LETHA 8 7 1 4839 1 0
HILARY 5 2 3 1471 1 0
ESTELA 4 9 1 3230 3 0
VALARIE 2 10 3 1650 2 0
BRIANNA 1 7 3 3121 2 0
ROSALYN 8 10 1 1895 1 0
EARLINE 8 8 3 1674 3 0
CATALINA 1 10 3 3453 1 0
AVA 2 1 2 4335 2 0
